                                           component depth                  class                                                    name          pass         total
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                                  alphaT 80.8436604533 117.624987936
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3 EventSelectionAllCount                                                     All 70.2393379603 939.463457281
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                               htbin_350 123.359415347 939.463457281
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                                  alphaT 70.2393379603 123.359415347
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3 EventSelectionAllCount                                                     All 202.211818679 869.224119321
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                               htbin_400  339.57934236 869.224119321
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                                  alphaT 202.211818679  339.57934236
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3 EventSelectionAllCount                                                     All 130.751898624 667.012300642
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                               htbin_600 258.699720942 667.012300642
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                                  alphaT 130.751898624 258.699720942
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3 EventSelectionAllCount                                                     All 156.007792211 536.260402018
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     4              LambdaStr                                               htbin_900 156.007792211 536.260402018
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     2              LambdaStr                           "ev : ev.biasedDPhi[0] > 0.5" 676.305777993 774.162593531
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     2 EventSelectionAnyCount                                                     Any 676.305777993 676.305777993
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3              LambdaStr                           "ev : ev.HLT_PFHT800[0] == 1" 126.787319764 676.305777993
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3              LambdaStr                           "ev : ev.HLT_PFHT900[0] == 1"             0 549.518458228
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3              LambdaStr   "ev : ev.HLT_PFMETNoMu90_PFMHTNoMu90_IDTight[0] == 1" 549.518458228 549.518458228
 SMS-T1qqqqLL_ctau_100000_mGluino-1000_mLSP-900_25ns     3              LambdaStr "ev : ev.HLT_PFMETNoMu120_PFMHTNoMu120_IDTight[0] == 1"             0             0
